customer_id,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,cb_person_default_on_file,cb_person_cred_hist_length
e9f54cd6-9f8a-4ac5-9278-3cb3670ad15b,27,98000,RENT,11,HOMEIMPROVEMENT,D,20000,16,1,N,8
57298868-2a5e-47ed-a648-8cd1ed55e2db,30,110000,RENT,5,VENTURE,D,20000,14.11,0,Y,5
55c3889c-7960-408e-af6d-ec17ff3af0be,29,99855,RENT,2,VENTURE,E,20000,17.06,1,N,8
8c65781d-2570-4d6d-af0d-4cc2e20e7b68,30,115000,RENT,3,DEBTCONSOLIDATION,B,20000,11.11,0,N,7
0b60bbc7-3ad5-4cf7-8e71-8ec80ea40847,27,22800,MORTGAGE,11,MEDICAL,B,2500,10.99,0,N,10
0c42bc6b-7543-4a04-8186-ce24a4133e08,31,103000,RENT,2,VENTURE,F,20000,18.17,1,N,5
1cef6162-89e9-427f-9a97-0ccec279cdd0,29,115500,RENT,1,EDUCATION,B,20000,10.46,0,N,9
0d2439dd-e81f-4a71-88a8-352a52df64b4,28,89250,RENT,0,MEDICAL,E,20000,,1,N,8
b254cb7f-57aa-42af-b0b1-d1ee984cb791,34,120000,RENT,7,VENTURE,C,20000,13.8,0,N,7
c87df20f-5658-4132-9aa1-c4fb8d91ba84,27,120000,RENT,1,DEBTCONSOLIDATION,A,20000,6.54,0,N,9
dcd6928a-fc98-42f9-889c-104fac7fa46a,28,108000,RENT,2,PERSONAL,D,20000,15.31,1,N,7
e14d1be8-2dea-428f-9cc8-5bdc44e865f0,28,120000,RENT,4,EDUCATION,C,20000,14.26,0,N,7
3caa81f5-8ed8-4d83-a930-a6a32213a657,27,125000,RENT,3,DEBTCONSOLIDATION,B,20000,9.25,0,N,8
627bcadf-07d4-4612-ab21-2ebeb4e80a45,35,113000,RENT,0,DEBTCONSOLIDATION,E,20000,,1,N,7
2e720164-59db-454f-9336-5da7e27305f1,32,129000,RENT,0,MEDICAL,B,20000,,0,N,10
d36c0312-46b1-46c0-9ae1-7e56db810a4a,33,130000,RENT,1,EDUCATION,A,20000,6.62,0,N,10
78a435dc-a30e-4fd4-9aae-097c59c60765,30,100815,RENT,7,MEDICAL,F,20000,18.3,1,Y,6
accf9e18-bf9f-4794-861a-973aec0e9ca9,27,132000,RENT,6,VENTURE,C,20000,12.73,0,N,8
f9e33d24-f3b6-4821-9680-9c1a0a254aec,27,22896,OWN,1,MEDICAL,B,5000,11.48,0,N,8
54050436-5564-45d4-b77f-13e68918b806,34,135000,RENT,6,HOMEIMPROVEMENT,E,20000,17.74,0,Y,8
5bcb33b2-e0f3-496d-a683-cdeb374e8387,29,140000,RENT,5,DEBTCONSOLIDATION,C,20000,13.49,0,Y,8
585bad75-4e58-44d5-adcc-14e390b30f6d,27,140000,RENT,4,EDUCATION,A,20000,7.9,0,N,6
4b2651ad-12f3-4a30-ba5d-fa30098c58de,29,140000,RENT,3,PERSONAL,B,20000,10,0,N,9
fb67003e-730f-422c-8d3f-17bc4ff0936f,34,148080,RENT,0,HOMEIMPROVEMENT,A,20000,8.9,0,N,6
3d24320e-0ea4-4471-b169-530affcff088,31,155000,RENT,3,HOMEIMPROVEMENT,B,20000,10.74,0,N,6
e4bf025e-4cd4-40d7-96df-f362ffd99ae9,30,156000,RENT,0,EDUCATION,A,20000,6.54,0,N,8
651f2c5d-189f-4b61-90d1-78e4ff8aab2f,34,148000,RENT,0,HOMEIMPROVEMENT,B,20000,,1,N,6
c4187f2d-88c2-44ea-95a3-a6a650c50b87,31,23000,OWN,13,PERSONAL,A,4500,5.79,0,N,9
d0892599-0800-49d8-96bb-dfd923e88786,32,175000,RENT,3,DEBTCONSOLIDATION,C,20000,13.49,0,Y,8
d220351f-1ef0-455a-9bb1-e8ce08cbc5a2,30,180000,RENT,1,EDUCATION,C,20000,14.22,0,N,10
5df522e0-7bce-43f1-94fd-92f2355a8169,28,113000,RENT,9,DEBTCONSOLIDATION,C,19975,13.92,1,N,9
d27adbbe-8f21-4b9f-97b0-17e3b9038fde,29,53313,RENT,13,MEDICAL,B,19850,,1,N,7
7c64ba43-9d46-4be7-ab5e-9f77b2307119,34,23000,OWN,2,PERSONAL,A,2500,,0,N,7
dd2c7a39-30ca-4b29-9f3d-a7ec017836cd,30,49110,RENT,2,EDUCATION,B,19775,12.42,1,N,10
be269b6d-4c71-4441-a040-5f71518b2600,33,18000,RENT,0,DEBTCONSOLIDATION,A,500,,0,N,6
0c7f0f55-4434-4af3-aa55-24d7a51b5525,27,12000,RENT,1,DEBTCONSOLIDATION,A,725,7.37,0,N,6
8b89c1d5-4c36-4999-b64d-0936b345357a,32,12000,RENT,3,MEDICAL,C,900,10.28,1,N,5
58a66320-4026-4bf3-a056-2d5bcca242f2,30,23000,RENT,1,MEDICAL,B,950,,0,N,6
0a7a8beb-e578-4340-8839-15154b4557c6,31,10200,RENT,,MEDICAL,D,1000,,1,Y,10
3c2af5f1-0a62-47c0-b87d-27954197edbb,27,11808,RENT,,MEDICAL,D,1000,14.91,1,N,8
2dbcc296-59d9-4575-a33c-c44984a8b0f0,33,12000,RENT,,EDUCATION,A,1000,7.88,1,N,7
68a5fb45-1631-45ab-a2d4-a14112b90025,28,12000,RENT,1,HOMEIMPROVEMENT,D,1000,16.32,1,Y,9
9ef43329-d545-4e53-9ae7-1508ab038787,29,12480,RENT,,EDUCATION,A,1000,8.9,0,N,9
9b3a9675-e7af-4dc7-988d-7299ff8adab9,29,14400,RENT,3,EDUCATION,D,1000,16.32,1,Y,8
065bf769-f398-44b4-8fd4-7db9cad48a1f,27,17000,RENT,1,VENTURE,A,1000,7.29,0,N,5
6e90e9fd-3640-48a6-a456-e5afb5f0bab3,28,18000,RENT,0,PERSONAL,C,1000,13.49,1,N,8
030aae0b-43a6-4e17-8b4b-339878ef5421,29,20000,RENT,0,PERSONAL,B,1000,10.65,0,N,10
45368911-2206-40f4-a5b3-86d1df722af9,35,23400,OWN,12,EDUCATION,D,5000,15.33,0,N,9
1404d3ae-7944-4328-a70b-d3be7bb15684,30,36432,RENT,1,EDUCATION,D,19000,15.21,1,Y,5
3f75d24d-58ea-4c59-9567-1771896760b7,28,44000,RENT,3,MEDICAL,E,19000,16.82,1,N,8
20576e2c-4722-4037-8f50-c93eaca36b95,31,51500,RENT,6,EDUCATION,D,19000,14.83,1,Y,10
15f5d597-d918-44f7-b44f-bf4eefd90965,33,56136,RENT,12,VENTURE,E,19000,15.68,1,Y,5
5eb95802-2240-40cb-97f2-840443e9959d,27,23652,MORTGAGE,9,PERSONAL,A,2000,7.49,0,N,8
6a2d4c13-42c9-4fb5-813b-744dd3c8cda8,28,58000,RENT,5,HOMEIMPROVEMENT,D,19000,14.09,1,N,8
d12ec2e7-88f6-4458-8605-4fcae85a5cbb,30,23748,MORTGAGE,,MEDICAL,C,6100,14.27,1,Y,10
81b8a998-903c-4f92-93f8-fbbb2a49ce5a,32,65000,RENT,2,MEDICAL,C,19000,12.84,0,Y,5
c39ce409-0701-40a9-b922-4719e4207ad4,35,65412,RENT,12,HOMEIMPROVEMENT,B,19000,11.14,0,N,7
a55922e2-4a39-47f4-86f0-49ace4b19326,29,71000,RENT,0,PERSONAL,A,19000,6.54,0,N,9
9d9185d7-bf5f-4d22-818a-4b1c489ec8db,29,83700,RENT,3,PERSONAL,C,19000,,0,N,10
18aaae4f-6dac-4f3e-9202-2d53fd7e09a7,30,60000,RENT,7,PERSONAL,C,18950,15.96,1,Y,6
fbdf3412-ae65-402e-a823-61c5562aba1e,34,42000,RENT,5,PERSONAL,A,18825,7.9,1,N,10
62d2da72-b87d-4cce-8451-71d9f12fb886,30,24000,MORTGAGE,,DEBTCONSOLIDATION,A,7000,6.62,0,N,10
847caadc-2fb9-4163-9aaf-c7ce1a707a22,32,60000,RENT,5,VENTURE,B,18800,9.99,1,N,7
64ac8937-cd12-4f8d-929c-b8bb914dec8d,34,95000,RENT,5,VENTURE,C,18600,13.57,0,Y,7
8caa0969-da70-4e35-985c-00026b1c97b1,28,99700,RENT,2,DEBTCONSOLIDATION,C,18600,14.26,0,Y,8
4639026e-d332-493a-baf4-8f322ed1c37d,27,24000,OWN,1,PERSONAL,A,6000,8.9,0,N,10
9d8b2b02-3b08-4be6-88bf-15964604bdff,32,24000,OWN,2,PERSONAL,D,5000,16.29,0,N,9
16b3b7bd-254e-4616-a34b-8e31514a87ce,28,50400,RENT,8,VENTURE,D,18500,16.02,1,N,6
e50fbb05-eb27-4a4c-b08d-e93788498e90,30,60000,RENT,14,MEDICAL,C,18500,12.99,1,N,5
e0f61be1-fd62-455d-acdb-a57517f8931e,27,60000,RENT,4,DEBTCONSOLIDATION,B,18500,10.99,1,N,5
a77404ad-c1d9-4fbb-81fe-19c1297a2ff4,33,62004,RENT,3,EDUCATION,C,18500,12.87,0,N,9
03113b9e-1b97-4622-918c-7580ec189ffe,27,24000,OWN,1,EDUCATION,C,6000,,0,N,7
5cef7faf-6220-47cf-898b-acd815fdc552,31,112000,RENT,1,VENTURE,A,18500,7.51,0,N,7
7c4504fa-c9b0-41c2-9cf4-65a320b6b21f,33,62500,RENT,3,DEBTCONSOLIDATION,B,18400,9.91,0,N,7
43f7ac6f-783b-4359-b19d-9909285893d1,31,121000,RENT,15,HOMEIMPROVEMENT,D,18400,,0,Y,10
848743a1-3a91-497a-92a4-4150b3f0fe49,29,45000,RENT,8,MEDICAL,C,18250,14.27,1,N,6
20fdaaac-d866-4fae-8fa7-ea2f66dd759e,35,24000,MORTGAGE,14,DEBTCONSOLIDATION,A,4000,7.49,0,N,7
e7ae32e1-464b-44fc-8fc1-0d6b8803bc39,30,24000,OWN,11,VENTURE,A,6000,,0,N,9
5fc84313-ef6a-467b-b0c5-9b453558d5e1,29,30996,RENT,0,DEBTCONSOLIDATION,B,18000,10.75,1,N,7
922a6638-a19d-461e-b4ae-13cfba65c2fd,29,42000,RENT,6,PERSONAL,C,18000,14.65,1,N,7
89fd418a-df32-42cb-b4ce-1e31cb2eba96,31,24000,MORTGAGE,3,VENTURE,A,3000,7.49,0,N,10
ee045798-0bb0-4405-b965-96e7ea261af5,29,24000,MORTGAGE,0,EDUCATION,B,4000,10.59,0,N,10
8b46d285-25bb-46af-ae22-ec0721a4e448,27,24000,OWN,4,EDUCATION,C,4000,12.99,0,N,6
5bab5bff-0a1c-4ab6-9dc6-9c13b9bc1528,28,24000,MORTGAGE,2,HOMEIMPROVEMENT,B,9600,11.99,0,N,8
8b0b824d-e072-4afe-a27f-8d4fae9eb680,27,45150,RENT,1,PERSONAL,C,18000,13.16,1,N,7
6ed2c981-3791-4842-9957-0db167ca7e81,34,45996,RENT,4,DEBTCONSOLIDATION,A,18000,,1,N,9
7a26223f-4be9-4f6b-bba7-c0bcd3abcd09,27,50000,RENT,0,PERSONAL,A,18000,8.49,1,N,9
ee0e9211-ac14-4e28-984a-2963d7641022,32,24000,OWN,1,MEDICAL,A,2000,7.29,0,N,6
9e350113-256b-4cbc-8508-14da6a797bdf,34,50000,RENT,4,PERSONAL,B,18000,8.88,1,N,9
56d30f74-d4d5-4ee1-9474-1dc2c4001921,31,50000,RENT,2,MEDICAL,C,18000,13.48,1,Y,9
896c7e45-d5b9-4e6e-b818-fc5b9af4a3f6,27,24000,MORTGAGE,6,PERSONAL,A,6250,8.49,0,N,8
219bbea9-b3d9-458a-a661-68e8bfec6933,27,51200,RENT,11,EDUCATION,D,18000,14.96,1,Y,8
a15288e5-945f-4e20-99dc-e047ea377634,34,51312,RENT,0,HOMEIMPROVEMENT,C,18000,13.85,1,N,10
f3e3187c-7575-44b1-b156-02ed8ae6299b,29,54000,RENT,0,EDUCATION,B,18000,10.99,1,N,6
295bae14-620c-4a49-afdd-f25f4944acc8,32,55000,RENT,0,DEBTCONSOLIDATION,B,18000,10.38,1,N,7
ed88a3c5-21ec-4423-854b-42260f49b055,28,24000,OWN,3,PERSONAL,B,8000,10.37,0,N,5
370414fe-7984-46b5-8a1b-8dea74dccc96,29,56964,RENT,12,DEBTCONSOLIDATION,A,18000,,1,N,8
3eda107d-571f-4a75-afc6-33d2569215c0,33,60000,RENT,7,HOMEIMPROVEMENT,A,18000,8.49,0,N,5
772c9e92-95ff-467a-9de3-8482883c1420,30,24000,OWN,0,VENTURE,A,2500,7.29,0,N,6
08217ebc-9bf6-419c-beb1-69e9f45327e1,28,60372,RENT,4,DEBTCONSOLIDATION,C,18000,14.65,0,Y,5
17061c15-5e0a-40ad-a546-975ed51569d8,28,63000,RENT,12,HOMEIMPROVEMENT,B,18000,10.65,0,N,9
9f9a7c0b-abb2-4a9d-9e02-9bd3e6b00f9a,27,64000,RENT,3,MEDICAL,B,18000,11.11,0,N,8
8bd2d643-b93f-4f01-83c4-9d1e7f35f992,30,64000,RENT,1,VENTURE,A,18000,8.38,0,N,7
bb9a6a37-0965-4007-969a-a83d67407719,27,59000,RENT,3,PERSONAL,B,18000,12.18,1,N,9
0adea4a9-7cb4-4b55-8510-8a28fa2aa73a,35,66000,RENT,0,HOMEIMPROVEMENT,B,18000,9.99,0,N,8
1f97bb66-39cb-4cbb-a565-dad664297d5d,33,67800,RENT,3,HOMEIMPROVEMENT,B,18000,10.08,0,N,6
c1caa4e0-28ea-473e-bb68-d011eab82a4b,29,68004,RENT,3,MEDICAL,B,18000,10,0,N,9
31145cb9-38e9-4dc8-9260-6ce3d9769704,27,69790,RENT,6,DEBTCONSOLIDATION,B,18000,10.25,0,N,9
be401a91-6160-422d-8419-95385c90b6d5,28,24000,MORTGAGE,2,EDUCATION,A,1500,7.14,0,N,10
5e1377cb-2ad7-426d-95d6-7efc52983d44,28,64000,RENT,1,DEBTCONSOLIDATION,B,18000,11.58,1,N,6
9bdce8c4-b914-40fe-80d5-79a2a15c6a48,33,70000,RENT,18,EDUCATION,B,18000,11.89,0,N,9
f43820e0-64b7-47a4-a765-4dd813bf9a36,34,72000,RENT,7,EDUCATION,D,18000,15.95,0,Y,8
4ca34829-788d-40b3-b4b4-fe2597156e27,33,67000,RENT,8,HOMEIMPROVEMENT,C,18000,13.11,1,Y,7
53eeb659-acc6-49b1-a76b-7ae52c10863e,31,75000,RENT,4,HOMEIMPROVEMENT,A,18000,8.9,0,N,6
713d6599-2a89-4415-902c-8c26788875cf,34,24000,OWN,4,HOMEIMPROVEMENT,C,2400,13.98,0,N,9
48fcdde2-dd2f-4761-8f68-b4e0a296e744,34,78000,RENT,5,EDUCATION,A,18000,8.9,0,N,9
76ddc03f-b9f9-436f-a29c-eea3e3975f26,30,24000,OWN,,MEDICAL,A,7500,7.88,0,N,9
8f9e7520-f733-417c-9a55-fa2b69289961,28,80000,RENT,8,HOMEIMPROVEMENT,B,18000,10.59,0,N,10
6cae9e80-a907-46c8-b593-faa9e44b30ba,28,80000,RENT,9,PERSONAL,B,18000,11.49,0,N,6
ed2d61e3-b190-4c9f-8d90-7e89d016c700,27,80000,RENT,1,VENTURE,B,18000,10.39,0,N,8
4559b16b-7922-48a8-bd88-ea2d5a4f67fd,28,81972,RENT,4,DEBTCONSOLIDATION,B,18000,10.99,0,N,6
b8c3d0dd-f482-4bf4-97a3-bfe29f5b5838,27,24000,MORTGAGE,2,DEBTCONSOLIDATION,B,9200,,0,N,9
9688087e-24dc-4f8f-aa74-a0abdf0ee17c,33,24000,MORTGAGE,2,DEBTCONSOLIDATION,B,6000,10.25,0,N,6
1ed07744-b318-4c12-b9ef-89a8c38a04ff,29,74000,RENT,0,VENTURE,E,18000,17.04,1,Y,10
17b8b3ed-7a71-46a2-87dd-d983c4a3e31e,29,24000,MORTGAGE,7,MEDICAL,A,10000,,0,N,6
ad619cc1-2661-44f3-b1ed-af4f25d0bf44,28,89004,RENT,3,PERSONAL,A,18000,7.49,0,N,10
87a47568-aef5-4ce0-a372-73a581891f92,31,90000,RENT,12,EDUCATION,B,18000,12.42,0,N,8
46c1caf8-cbe4-422d-8196-70dd092512c3,31,78000,RENT,0,HOMEIMPROVEMENT,E,18000,18.79,1,N,9
64c7f909-84e7-4355-9ada-eacbb861000b,30,90000,RENT,14,MEDICAL,A,18000,8.94,0,N,8
f7e9d1e7-8c07-4588-ac7b-8f0eb938560e,34,100000,RENT,4,VENTURE,C,18000,13.49,0,Y,10
823574df-0511-4c89-9480-c00ac75c0303,32,100000,RENT,2,PERSONAL,A,18000,,0,N,5
7c9d357a-a1d3-457e-9b8d-7f3b37aa2daf,27,100000,RENT,0,VENTURE,A,18000,7.88,0,N,5
c9538b49-41e8-4199-ac74-342b922990c6,30,101500,RENT,2,HOMEIMPROVEMENT,B,18000,12.18,0,N,7
c5b48218-3787-4a61-b82e-6a0b2a11155c,31,102000,RENT,11,MEDICAL,B,18000,10,0,N,10
f64e275a-7f11-47c0-8c59-eddcc2b6536b,33,90000,RENT,15,PERSONAL,B,18000,11.58,1,N,10
e2c9b42e-a6ac-4133-b085-562191cab911,33,103000,RENT,17,PERSONAL,E,18000,16.82,0,Y,6
68fb192b-a198-4156-8c1d-d15ce82e2229,27,110000,RENT,5,VENTURE,B,18000,9.91,0,N,5
fb14c827-bba9-4fb4-9d24-27cf8455b886,31,24000,OWN,1,HOMEIMPROVEMENT,A,1200,8.94,0,N,5
f304a6db-a411-4757-a2de-b00a858c9ba9,30,24000,MORTGAGE,7,HOMEIMPROVEMENT,A,6000,8.94,0,N,7
dcea6b1e-6162-417c-aff7-60a8bcfe5c39,27,132000,RENT,4,DEBTCONSOLIDATION,A,18000,8.49,0,N,9
7d787957-87e6-4ef5-a979-3fda187eeeef,27,102616,RENT,4,MEDICAL,C,18000,13.99,1,Y,7
6a5eeb60-1495-41f1-9d0b-574a1cb1da22,33,140000,RENT,2,DEBTCONSOLIDATION,C,18000,,0,N,9
74fc9c1c-9ae5-4e21-91a6-ba3962852f2c,30,175000,RENT,1,EDUCATION,A,18000,5.79,0,N,10
869a14f6-3ebc-48b1-a9ce-6c8891914bd2,30,168000,RENT,1,DEBTCONSOLIDATION,D,18000,14.46,1,Y,9
07ef32cd-1fc1-4637-8bad-4abbf08ff664,33,30000,RENT,2,DEBTCONSOLIDATION,A,17975,8.49,1,N,8
f35dc76a-a8d6-4757-873c-76dc59c0c9a5,27,24000,MORTGAGE,1,VENTURE,C,11000,,0,Y,6
5561c2d8-65fb-4d45-8134-2523b7dc178d,34,65000,RENT,0,EDUCATION,A,17900,7.9,0,N,8
5ed7b0b6-4de1-45c4-8bbc-1a3aecacfb7c,27,24000,OWN,2,VENTURE,C,6000,12.53,0,N,9
dec03b40-dcd0-4214-bde5-7e925e017255,28,24000,MORTGAGE,12,DEBTCONSOLIDATION,A,5000,9.32,0,N,10
d6e147a5-eedb-412a-ae02-4930ed90b8a1,27,32220,RENT,11,MEDICAL,B,17725,11.49,1,N,8
a44a5592-8c15-48c4-a6a6-a86dafc9f07f,31,105600,RENT,5,DEBTCONSOLIDATION,B,17700,10.99,0,N,6
09bd1466-c9b1-499a-873f-307a444d6040,27,37793,RENT,11,VENTURE,B,17625,12.69,1,N,7
f79e4334-4425-4e8c-854c-7877d1868c68,34,24000,MORTGAGE,5,MEDICAL,B,2000,9.2,0,N,7
414be7ec-a4b7-47c2-95b3-0da4e201252d,29,77000,RENT,3,MEDICAL,C,17600,13.48,0,N,8
015afb22-6480-4978-8ee1-a7e361fd8470,29,88000,RENT,8,DEBTCONSOLIDATION,C,17600,14.26,0,Y,6
516dd6c7-333b-4df8-b988-f8b563a1dd97,29,153000,RENT,1,VENTURE,B,17600,8.7,0,N,8
8fd99adb-9b51-46e8-a248-280ca8c66a35,28,205000,RENT,13,MEDICAL,C,17600,13.23,0,N,10
4eedee36-218e-46f4-a83f-d3298e6a2b9f,28,44000,RENT,3,EDUCATION,E,17500,,1,N,10
19abb8cf-8a21-43fd-b74c-93df48e09845,28,44900,RENT,12,MEDICAL,C,17500,14.35,1,Y,10
1851efd0-fe8f-44b7-a74c-8e936fd07a55,27,48500,RENT,1,VENTURE,B,17500,12.42,1,N,9
783b1492-cefe-47e3-8c72-15c49e68903a,35,50000,RENT,4,PERSONAL,C,17500,12.84,1,N,5
cce9f56d-6cb5-4f6d-a72c-3563d89d3e71,27,24570,MORTGAGE,2,PERSONAL,C,8500,,0,Y,8
7b20b010-ccd6-4e8c-8163-ab1be20a19ea,32,24600,MORTGAGE,6,MEDICAL,A,4800,8.9,1,N,7
a3833626-f5b0-4008-a295-e703183e7aa7,33,58100,RENT,1,DEBTCONSOLIDATION,C,17500,13.57,0,Y,10
928f55fa-e8e4-4e71-ba1d-9fe017e6377a,33,92500,RENT,4,VENTURE,D,17500,15.28,0,N,6
e1ec2884-0c53-4239-b193-bf944054eb93,31,114237,RENT,15,HOMEIMPROVEMENT,C,17500,14.72,0,Y,6
5a4b287f-9789-49e9-9e1e-90ecf51d190b,29,120000,RENT,1,VENTURE,C,17500,12.87,0,Y,8
cf2c4df1-dbd3-4cfb-a90c-1445985c20dc,31,636000,RENT,2,DEBTCONSOLIDATION,B,17500,11.48,0,N,10
30a2a339-4236-4818-bf59-8053fb7e86f1,29,35000,RENT,1,MEDICAL,A,17475,7.66,1,N,5
a8d136c9-919a-4899-b293-23fd9741cd15,27,45000,RENT,1,DEBTCONSOLIDATION,B,17475,11.99,1,N,8
6bbc3b15-9e16-4405-8aaf-c3fa2adfe2ef,32,58650,RENT,6,MEDICAL,D,17400,15.05,1,N,6
91e1de0b-782f-415c-89a0-fb82e3493f3d,28,24996,MORTGAGE,6,PERSONAL,A,6000,5.99,0,N,7
c108b103-8609-4a06-8831-b25beb70394f,33,24996,MORTGAGE,3,PERSONAL,C,6600,12.99,0,Y,6
fe75bcaa-dc43-4769-b515-4d77e25d0566,35,54000,RENT,4,DEBTCONSOLIDATION,E,17250,19.42,1,N,10
af715556-3b96-46c4-b108-9ed5773a510b,29,75000,RENT,0,PERSONAL,C,17200,14.27,0,Y,8
cc4babe5-d327-4e8d-a123-a1883786c022,27,78000,RENT,6,DEBTCONSOLIDATION,D,17200,17.49,1,Y,7
0c18722e-f0e7-43b5-ac3e-6e101bc3a366,33,33852,RENT,4,EDUCATION,B,17000,11.48,1,N,9
119667bc-eaec-498b-a263-5dec87f0fe54,31,24996,MORTGAGE,6,PERSONAL,B,6000,9.25,0,N,9
5ab41c75-6ebf-48f2-9fe9-7fdab19979f5,35,37000,RENT,5,MEDICAL,C,17000,13.49,1,Y,10
fa4e5cb7-f414-41d6-a06f-6be477924a53,28,45300,RENT,3,DEBTCONSOLIDATION,C,17000,14.72,1,N,10
3c3deeb9-332c-448c-a256-e174183d994f,35,48000,RENT,6,MEDICAL,A,17000,7.88,1,N,6
1ca5d6a7-8f9d-4cef-b56e-d5921f4c632e,27,55000,RENT,1,EDUCATION,A,17000,7.88,1,N,5
6bd03b98-a60d-4b40-a12f-5adf9ef50f96,30,55000,RENT,6,EDUCATION,B,17000,,1,N,9
6397ac93-ba2b-4120-8e63-e8c0a373af8b,27,60000,RENT,11,MEDICAL,C,17000,,0,N,10
089f17fa-32cc-49dc-adb6-b81236ecf25d,29,60000,RENT,13,HOMEIMPROVEMENT,D,17000,14.96,0,N,8
157e99f0-2ff4-4cbf-896c-b3b575a8ded0,32,61000,RENT,4,DEBTCONSOLIDATION,B,17000,11.49,0,N,5
27ed7e9d-92c5-4d94-8f1b-36236584294c,34,65000,RENT,6,MEDICAL,A,17000,8.49,0,N,8
3601162e-992c-480f-931a-fd4095ee1a3e,29,25000,MORTGAGE,,EDUCATION,A,8500,7.9,0,N,5
7dc2750b-5147-4755-8e8e-52c22f9275ed,28,25000,MORTGAGE,12,HOMEIMPROVEMENT,C,10625,14.27,0,Y,6
3fe10c36-25c0-4649-8b68-1fde762dd688,28,80000,RENT,12,MEDICAL,A,17000,5.79,0,N,6
a4372593-2c61-4229-8ad0-7572e05ed8c9,28,80000,RENT,3,HOMEIMPROVEMENT,C,17000,13.85,0,Y,8
437f2e6c-2ce2-4351-8110-db04305baa0b,35,84996,RENT,12,PERSONAL,A,17000,7.88,0,N,6
61cc6dfe-d32f-41ac-a02e-1171bea54983,31,25000,MORTGAGE,,DEBTCONSOLIDATION,A,3000,8.9,0,N,8
1e08a5db-a492-4567-84b4-498f461e0c02,31,92000,RENT,3,PERSONAL,D,17000,14.54,0,Y,10
2baf9f03-447b-47ee-a89f-6f1ea16cedb6,33,25000,MORTGAGE,8,DEBTCONSOLIDATION,A,6000,6.62,0,N,8
519ddb76-0ab9-46c5-b7ce-9afd96fb8a67,32,115000,RENT,16,HOMEIMPROVEMENT,B,17000,11.12,0,N,6
290bdc46-f4c9-4281-a042-cc6ea79819ec,32,25000,OWN,15,MEDICAL,B,9175,10.99,0,N,10
2d1ae453-6047-45aa-bccc-f3e540617312,31,25000,OWN,3,MEDICAL,C,3500,13.49,0,N,9
ded6184f-0774-4414-a9d2-076c400013c4,29,25000,MORTGAGE,5,DEBTCONSOLIDATION,A,7475,8.49,0,N,6
2ee7e422-59f5-405e-b508-c29b40df078d,30,25000,MORTGAGE,,DEBTCONSOLIDATION,B,7000,10.99,0,N,10
415f81ad-ab48-43db-a962-d16549cbfa11,34,78000,RENT,0,DEBTCONSOLIDATION,A,16800,7.37,0,N,5
02ceb377-f231-48dd-aad5-1823c8aab374,27,25000,OWN,0,EDUCATION,B,5000,10.99,0,N,7
3c5027fa-d831-4042-b3f4-f6630681ec5f,29,91000,RENT,10,MEDICAL,B,16800,,0,N,5
14e4051a-7832-4057-8f1b-4e678af0dd64,30,83000,RENT,7,PERSONAL,C,16775,11.97,0,N,5
cf0ce9f3-fbcc-4d7e-9759-41c74e9c96dc,28,24000,RENT,5,MEDICAL,D,16750,14.96,1,Y,10
04b04d10-9c9c-4dbd-b666-de65c6805705,33,33000,RENT,4,PERSONAL,B,16750,12.53,1,N,5
8b5c6914-0f37-47ba-b83b-7da1bbddf0be,34,39672,RENT,18,EDUCATION,C,16750,13.98,1,N,9
a62f0eb7-2c92-4fad-b00e-42c49068f4aa,35,39996,RENT,4,MEDICAL,D,16750,14.09,1,N,6
b7d0f938-8c17-484b-88ad-72dad5720d57,31,25000,OWN,5,VENTURE,C,4500,,0,Y,8
e4128f35-4f8c-4afb-bc76-226f9a8c8c90,34,25000,MORTGAGE,1,DEBTCONSOLIDATION,B,1000,9.63,0,N,6
7804b178-2dc7-42b8-ab23-fa84e3249bc2,28,82000,RENT,12,VENTURE,G,16750,20.11,1,Y,10
b7e1b4c5-5d24-47f8-bd2f-289f7b85b511,30,96600,RENT,3,VENTURE,B,16750,10.62,0,N,5
497c1511-4587-4540-a2b1-603f0cb9692f,29,25000,OWN,9,HOMEIMPROVEMENT,B,2500,9.62,0,N,5
f55c6e1b-9b17-4858-8752-9f980463d511,27,25000,MORTGAGE,4,PERSONAL,D,4750,14.83,0,N,9
52d6b19b-6db2-48ec-b598-b3309362fbf6,27,25000,OWN,4,PERSONAL,A,4000,,0,N,9
8864d577-1ae6-467d-b07e-b1770d8a20ed,35,57721,RENT,3,DEBTCONSOLIDATION,B,16500,,0,N,6
76144edf-5f4f-49bc-b3e4-c3ebfef48000,28,25000,MORTGAGE,5,HOMEIMPROVEMENT,C,6000,14.72,0,N,10
580b9416-d8ef-4bbb-9309-a06e4c6179be,32,25000,OWN,2,VENTURE,D,5000,16.32,0,Y,9
c72385b6-dd8a-4b2a-babc-e4d407ed936f,27,68000,RENT,10,DEBTCONSOLIDATION,A,16500,7.88,0,N,7
4710e4bc-4a9e-4152-a45f-b8af46addee5,33,71000,RENT,0,EDUCATION,C,16500,14.72,0,N,6
23a74c36-2e9a-4bf3-a2da-11c1ceddeb26,31,39000,RENT,0,HOMEIMPROVEMENT,D,16450,16.02,1,N,10
392bb889-414d-4380-8b11-bce0c96dbeb1,27,44544,RENT,4,MEDICAL,C,16425,14.27,1,Y,5
